Mon, 2018-04-16 00:55:42	37.6°C	███
Mon, 2018-04-16 00:56:42	38.1°C	███
Mon, 2018-04-16 00:57:42	38.1°C	███
Mon, 2018-04-16 00:58:43	37.6°C	███
Mon, 2018-04-16 00:59:43	37.6°C	███
Mon, 2018-04-16 01:00:43	37.6°C	███
Mon, 2018-04-16 01:01:43	38.1°C	███
Mon, 2018-04-16 01:02:43	38.1°C	███
Mon, 2018-04-16 01:03:43	37.6°C	███
Mon, 2018-04-16 01:04:43	37.6°C	███
Mon, 2018-04-16 01:05:43	38.1°C	███
Mon, 2018-04-16 01:06:43	38.6°C	███
Mon, 2018-04-16 01:07:43	37.6°C	███
Mon, 2018-04-16 01:08:43	37.6°C	███
Mon, 2018-04-16 01:09:43	37.6°C	███
Mon, 2018-04-16 01:10:43	37.6°C	███
Mon, 2018-04-16 01:11:43	38.6°C	███
Mon, 2018-04-16 01:12:43	38.1°C	███
Mon, 2018-04-16 01:13:43	38.1°C	███
Mon, 2018-04-16 01:14:43	38.1°C	███
Mon, 2018-04-16 01:15:44	37.6°C	███
Mon, 2018-04-16 01:16:44	38.6°C	███
Mon, 2018-04-16 01:17:44	38.1°C	███
Mon, 2018-04-16 01:18:44	37.6°C	███
Mon, 2018-04-16 01:19:44	37.6°C	███
Mon, 2018-04-16 01:20:44	38.1°C	███
Mon, 2018-04-16 01:21:44	38.1°C	███
Mon, 2018-04-16 01:22:44	37.6°C	███
Mon, 2018-04-16 01:23:44	38.1°C	███
Mon, 2018-04-16 01:24:44	37.6°C	███
Mon, 2018-04-16 01:25:44	38.1°C	███
Mon, 2018-04-16 01:26:44	38.1°C	███
Mon, 2018-04-16 01:27:44	37.6°C	███
Mon, 2018-04-16 01:28:44	38.1°C	███
Mon, 2018-04-16 01:29:44	37.6°C	███
Mon, 2018-04-16 01:30:44	37.6°C	███
Mon, 2018-04-16 01:31:44	38.1°C	███
Mon, 2018-04-16 01:32:44	37.6°C	███
Mon, 2018-04-16 01:33:44	38.1°C	███
